Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn,
RABI,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,asking about moringa suitable season,recommended for July â October suitable for planting,TAMILNADU,TIRUVANNAMALAI,THELLAR,2017-12-02T16:14:10.35,
NA,AGRICULTURE,Others,Others,Weather,asking about Tiruvannamalai weather report,recommended for today have light rain,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-02T16:20:03.27,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about paddy leaf folder management,"Recommended for Release Trichogramma chilonis 2 cc thrice at 37, 44 and 51 days , Avoid excessive nitrogenous fertilizers , Make powder 0.5kg of neem kernels And tied with gunny bags and put in the Buckets which is contain 10 lit of water allowed it for extraction .",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T16:25:12.867,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for thiruvannmalai,recommended for the weather report : today having moderate rain weather condition,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-02T16:43:27.087,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about Ground nut stem rot management,Recommended for drenching with carbendazim 50 wp(Bevistin)2 g /lit of water .,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-02T17:02:45.273,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about stem rot in Groundnut,Recommended for soil drenching carbendazim 2gm/lit of water,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-02T17:09:00.85,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for thiruvannamalai district,Recommended for today having light rain occurring,TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-02T17:14:57.107,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for thiruvannamalai district,Recommended for today having light rain occurring,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T17:31:16.473,
RABI,ANIMAL HUSBANDRY,Avian,Goose,Integrated Farming,Asking about Tiruvannamalai Veterinary University Training and Research Centre,"Recommended for contact to Veterinary University Training and Research Centre 5/2, Sriram Nagar, Pachaiamman Koil Street, Polur Road, Tiruvannamalai - 606 601 phone:04175-253077",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T17:33:29.49,
RABI,AGRICULTURE,Others,Others,Weather,asking about tiruvannamali weather report,recommended for today have light rain,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T17:38:28.247,
RABI,AGRICULTURE,Millets,Maize (Makka),Weed Management,Asked about Post emergence Weed control for maize,recommended for hand weeding only on 25 and 45 days after sowing,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-02T17:41:52.93,
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,Asking about cotton research station Veppanthattai contact information,"Recommended for contact to Professor and Head,Cotton Research Station,Veppanthattai-621 116 Phone No.: 04328-264046/264866",TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-02T17:43:24.877,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tiruvannamalai weather report,recommended for today have light rain,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-02T17:43:29.98,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Asking about Suitable paddy varieties for Navarai season,"Recommended for ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45.",TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-02T17:56:04.587,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather report for thiruvannmalai,recommended for the weather report : today having moderate rain condition,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-02T17:59:04.67,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tiruvannamalai weather report,recommended for today have light rain,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-02T18:04:25.13,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Asking about Paddy navarai season of planting and varieties for Vellore/Tiruvannamalai,"Recommended for Navarai(Dec -Jan)ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-02T18:14:03.15,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asked about paddy heading stage fertilizer management,Recommended for apply ammonium sulphate 71kg + 10 kg potash/acre,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-02T18:24:17.74,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai district rainfall information,Recommended for having moderate rain today,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-02T18:37:15.85,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about paddy Flase smut management,recommended for the spray : carbendazim 2gm /lit of water,TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-02T18:53:02.667,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Thiruvannamalai district,"Recommended for Today and tomorrow having cloudy weather and Possibility of light Rainfall chances (Temperature will be 27 degree Celsius (Â°C), Precipitation Chances (72% ) , Humidity level will be (82 % ) Wind speed 5 km / hr .",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T19:16:55.123,
RABI,ANIMAL HUSBANDRY,Animal,POULTRY FARM,Livestock Products Processing and Packaging,Tiruvannamalai District Veterinary University Training and Research Centre contact number,Recommended for Tiruvannamalai District Veterinary University Training and Research Centre contact number phone :04175-253077,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T19:19:11.76,
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,Asked about Foliar nutrition in bhendi,recommended for spray water soluble fertilizer 19-19-19 5 gm /lit of water,TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-02T20:08:42.7,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai district rainfall information,Recommended for having moderate rain today,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-02T20:48:47.697,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for thiruvannmalai,recommended for the weather report : today having mostly cloudy weather condition,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-02T21:16:48.08,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about False smut disease management in paddy,Recommended for spray copper oxy chloride 2.5g +sticking agent 0.5 ml / litre of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-03T07:06:05.333,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-03T07:12:39.707,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-03T07:14:06.68,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Asked about Top dressing fertilizer management for groundnut,recommended for apply 5.5 kg urea+12 kg potash @ 25 DAS/acre,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-03T07:17:53.637,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about ear head bug management in paddy,Recommended for spray Malathion 2 ml/lit of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-03T07:22:38.273,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T07:34:45.263,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T07:40:03.91,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about top fertilizer management in paddy,Recommended for apply ammonium sulphate 30 kg /ac,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-03T07:41:14.847,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T07:42:10.253,
RABI,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Asking about brinjal sowing season and variety,"Recommended for brinjal sowing season : December - January and Varieties : CO 1, CO 2, MDU 1, PKM 1, PLR 1,PLR (B) 2, KKM 1, PPI 1, VRM1, Hybrid : COBH 1 and COBH 2",TAMILNADU,TIRUVANNAMALAI,THELLAR,2017-12-03T08:37:21.757,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Plant Protection,Asking about caterpillar in black gram,Recommended for spray Chlorpyriphos 2ml/lit of water,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T09:06:10.473,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai weather Report,Recommended for Thiruvannamalai today weather Report : very Light Rain fall (0.1 â 2.4 mm),TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T09:14:25.933,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T09:15:01.41,
RABI,HORTICULTURE,Flowers,Jasmine,Plant Protection,Asking about red spider mite in jasmine,Recommended for spray propargite 2ml + neemoil 3ml + teepol 1ml/lit of water,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-03T09:20:14.44,
RABI,AGRICULTURE,Millets,Maize (Makka),Varieties,Asking about suitable maize varieties,"Recommended for maize varieties at CO 1 , COH(M) 4 and TNAU maize hybrid Co 6",TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-03T09:25:27.663,
RABI,AGRICULTURE,Millets,Maize (Makka),Cultural Practices,Asking about suitable spacing for maize,Recommended for maize spacing row to row 60 cm and plant to plant 25 cm,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-03T09:28:29.023,
RABI,AGRICULTURE,Others,Others,Seeds,Asking about agri officer contact number,recommended to contact 04181 â 252941,TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-03T09:36:15.753,
RABI,AGRICULTURE,Others,Others,Seeds,Asking about agri officer contact number,recommended to contact 04181 â 252941,TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-03T09:38:08.49,
RABI,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),Market Information,Asking about Tapioca marketing price,Recommended for Tapioca marketing price Rs.1000-1020/ Quintal,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-03T09:50:11.423,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about top fertilizer management in paddy,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg + mn mixture 5 kg /ac on 25th and 45 day after transplanting,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T09:51:28.627,
RABI,AGRICULTURE,Others,Others,Weather,Asked about Tiruvannamalai weather report information,recommended for today and tommarrow cloudy weather and possibility of less rainfall,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T09:51:54.967,
RABI,AGRICULTURE,Others,Others,Weather,Asked about Tiruvannamalai weather report,recommended for today and tommarrow cloudy weather and possibility of less rainfall,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T09:53:28.347,
NA,HORTICULTURE,Vegetables,Tomato,Seeds and Planting Material,asking about tomato variety,"Recommended for tomato variety : PKM 1,CO.1 ,CO.2 ,CO.3 , (Marutham) and Paiyur 1 Hybrids : COTH.1 ,COTH 2 and TNAU Tomato Hybrid CO 3",TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-03T10:09:08.123,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T10:21:01.687,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T10:21:34.687,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Asking about leaf folder in paddy,recommended for spray Chlorpyriphos 2ml+teepol 1ml+neemoil 3ml/lit of water,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T10:39:12.39,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about Basal fertilizer management for paddy,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10 kg /acre,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-03T10:42:18.967,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T10:55:27.303,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T10:55:57.123,
RABI,HORTICULTURE,Vegetables,Mushroom,Cultural Practices,Asking about Mushroom cultivation training information,"Recommended for contact to Krishi Vigyan Kendra, Cheyyar, Thiruvannamalai District contact no. 04182 â 201525, 293484",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T10:56:14.45,
RABI,HORTICULTURE,Vegetables,Mushroom,Cultural Practices,Asking about Mushroom cultivation training information,"Recommended for contact to Krishi Vigyan Kendra, Cheyyar, Thiruvannamalai District contact no. 04182 â 201525, 293484",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T10:57:10.243,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Asking about weed management in black gram,recommended for hand weeding,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T11:10:11.25,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Foliar spray in Paddy nursery field,Recommended for spray urea 3 gm / litre of water,TAMILNADU,TIRUVANNAMALAI,VEMBAKKAM,2017-12-03T11:15:53.603,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-03T11:19:25.767,
RABI,HORTICULTURE,Vegetables,Bitter Gourd,Nutrient Management,Asking about season for bitter gourd,recommended for Planting is done on July and January.,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T11:20:35.717,
RABI,HORTICULTURE,Vegetables,Bitter Gourd,Nutrient Management,Asking about season for bitter gourd,recommended for Planting is done on July and January.,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T11:21:14.927,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for thiruvannamalai district,Recommended for today having cloudy weather and there is chances of light rainfall.,TAMILNADU,TIRUVANNAMALAI,PERNAMALLUR,2017-12-03T11:26:06.737,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,PERNAMALLUR,2017-12-03T11:26:25.113,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tirunelveli,recommended for have light rain in tirunelveli,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T11:26:42.36,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tirunelveli,recommended for have light rain in tirunelveli,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T11:26:45.84,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai weather Report,Recommended for Thiruvannamalai today weather Report : very Light Rain fall (0.1 â 2.4 mm),TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T11:29:26.277,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asked about paddy leaf folder management,recommended for spray Chlorpyriphos 2ml / litre of water,TAMILNADU,TIRUVANNAMALAI,PERNAMALLUR,2017-12-03T11:29:53.417,
RABI,HORTICULTURE,Vegetables,Onion,Plant Protection,Asking about Downey mildew management for small onion,Recommended for spray chlorothalonil 2 g + sticking agent 0.5 ml / litre of water,TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-03T11:35:54.757,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Asked about Weed management for black gram,"Recommended for spray Pendimethalin 1.250 litres/200 litre of water on 3 days after sowing,",TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-03T12:02:52.827,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather detail for thiruvannamalai dist,Recommended today have very light rain,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-03T12:22:55.76,
RABI,HORTICULTURE,Vegetables,Chillies,Plant Protection,Asking about root rot in chilli,Recommended for soil drench with copper oxychloride 2.5gm / litre of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-03T12:28:59.07,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T12:29:24.197,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather detail in tiruvannamalai,recommended for have light rain in tiruvannamalai,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T12:30:32.04,
RABI,HORTICULTURE,Vegetables,Brinjal,Plant Protection,Asking about root rot in brinjal,Recommended for spray copper oxy chloride 2.5gm / litre of water,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T13:00:52.32,
RABI,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Asking about root rot in brinjal,Recommended for spray copper oxychloride 2gm / lit,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-03T13:25:34.973,
RABI,HORTICULTURE,Vegetables,Brinjal,Plant Protection,asking about shoot borer in Brinjal,Recommended for spray Triazophos 40 % EC 2ml+ teepol 1ml + neemoil 3ml/lit of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-03T13:26:20.133,
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,Bhendi Micro nutrient deficiency,Recommended for spray urea 500 gm + MgSo4 200gm + FeSo4 200gm + ZnSo4 200gm / 200 litter of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-03T13:27:57.007,
RABI,FISHERIES,Inland,Brackish,Fishery Nutrition,asking about fishery farm information,"recommended Assistant Director of Fisheries
No. 16. 5-th West Cross Street,Gandhi Nagar West,Katpadi, Vellore",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T13:40:02.063,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Asking about paddy seeds ( Traditional varieties )availability,Recommended for contact to Mr Jayaraman ph 04369 220954,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-03T13:54:36.26,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about paddy basal fertilizer management,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10kg + FYM 10ton /acre,TAMILNADU,TIRUVANNAMALAI,THURINJAPURAM,2017-12-03T13:57:33.93,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about Gall midge pest management in paddy,Recommended for spray CartapHydrochloride 2 g +sticking agent 0.5 ml/ litre of water,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-03T13:58:57.813,
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,asking about banana bunch development,recommended for foliar spray SOP 10gm/lit of water,TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-03T14:01:17.937,
